619,7,193.84615384615384
631,10,276.92307692307696
641,11,304.6153846153846
643,13,360.0
647,8,221.53846153846155
653,5,138.46153846153848
659,2,55.38461538461539
661,13,360.0
673,7,193.84615384615384
677,2,55.38461538461539
683,8,221.53846153846155
691,7,193.84615384615384
701,8,221.53846153846155
709,7,193.84615384615384
719,8,221.53846153846155
727,7,193.84615384615384
733,13,360.0
739,10,276.92307692307696
743,5,138.46153846153848
751,13,360.0
757,10,276.92307692307696
761,5,138.46153846153848
769,4,110.76923076923077
773,8,221.53846153846155
787,4,110.76923076923077
797,5,138.46153846153848
809,8,221.53846153846155
811,10,276.92307692307696
821,11,304.6153846153846
823,13,360.0
827,8,221.53846153846155
829,10,276.92307692307696
839,2,55.38461538461539
853,7,193.84615384615384
857,2,55.38461538461539
859,4,110.76923076923077
863,8,221.53846153846155
877,4,110.76923076923077
881,8,221.53846153846155
883,10,276.92307692307696
887,5,138.46153846153848
907,7,193.84615384615384
911,11,304.6153846153846
919,10,276.92307692307696
929,2,55.38461538461539
937,10,276.92307692307696
941,5,138.46153846153848
947,2,55.38461538461539
953,8,221.53846153846155
967,4,110.76923076923077
971,8,221.53846153846155
977,5,138.46153846153848
983,2,55.38461538461539
991,10,276.92307692307696
997,7,193.84615384615384
1009,10,276.92307692307696
1013,5,138.46153846153848
1019,11,304.6153846153846
1021,4,110.76923076923077
1031,5,138.46153846153848
1033,7,193.84615384615384
1039,13,360.0
1049,5,138.46153846153848
1051,7,193.84615384615384
1061,8,221.53846153846155
1063,10,276.92307692307696
1069,7,193.84615384615384
1087,7,193.84615384615384
1091,11,304.6153846153846
1093,13,360.0
1097,8,221.53846153846155
1103,5,138.46153846153848
1109,11,304.6153846153846
1117,10,276.92307692307696
1123,7,193.84615384615384
1129,13,360.0
1151,8,221.53846153846155
1153,10,276.92307692307696
1163,11,304.6153846153846
1171,10,276.92307692307696
1181,11,304.6153846153846
1187,8,221.53846153846155
1193,5,138.46153846153848
1201,4,110.76923076923077
1213,7,193.84615384615384
1217,11,304.6153846153846
1223,8,221.53846153846155
1229,5,138.46153846153848
1231,7,193.84615384615384
1237,13,360.0
1249,7,193.84615384615384
1259,8,221.53846153846155
1277,8,221.53846153846155
1279,10,276.92307692307696
1283,5,138.46153846153848
1289,2,55.38461538461539
1291,13,360.0
1297,10,276.92307692307696
1301,5,138.46153846153848
1303,7,193.84615384615384
1307,11,304.6153846153846
1319,5,138.46153846153848
1321,7,193.84615384615384
1327,13,360.0
1361,11,304.6153846153846
1367,8,221.53846153846155
1373,5,138.46153846153848
1381,13,360.0
1399,4,110.76923076923077
1409,5,138.46153846153848
1423,10,276.92307692307696
1427,5,138.46153846153848
1429,7,193.84615384615384
1433,11,304.6153846153846
1439,8,221.53846153846155
1447,7,193.84615384615384
1451,11,304.6153846153846
1453,13,360.0
1459,10,276.92307692307696
1471,13,360.0
1481,5,138.46153846153848
1483,7,193.84615384615384
1487,2,55.38461538461539
1489,4,110.76923076923077
1493,8,221.53846153846155
1499,5,138.46153846153848
1511,8,221.53846153846155
1523,11,304.6153846153846
1531,10,276.92307692307696
1543,13,360.0
1549,10,276.92307692307696
1553,5,138.46153846153848
1559,2,55.38461538461539
1567,10,276.92307692307696
1571,5,138.46153846153848
1579,4,110.76923076923077
1583,8,221.53846153846155
1597,4,110.76923076923077
1601,8,221.53846153846155
1607,5,138.46153846153848
1609,7,193.84615384615384
1613,11,304.6153846153846
1619,8,221.53846153846155
1621,10,276.92307692307696
1627,7,193.84615384615384
1637,8,221.53846153846155
1657,10,276.92307692307696
1663,7,193.84615384615384
1667,2,55.38461538461539
1669,4,110.76923076923077
1693,10,276.92307692307696
1697,5,138.46153846153848
1699,7,193.84615384615384
1709,8,221.53846153846155
1721,11,304.6153846153846
1723,13,360.0
1733,5,138.46153846153848
1741,13,360.0
1747,10,276.92307692307696
1753,7,193.84615384615384
1759,4,110.76923076923077
1777,4,110.76923076923077
1783,10,276.92307692307696
1787,5,138.46153846153848
1789,7,193.84615384615384
1801,10,276.92307692307696
1811,11,304.6153846153846
1823,5,138.46153846153848
1831,13,360.0
1847,2,55.38461538461539
1861,7,193.84615384615384
1867,4,110.76923076923077
1871,8,221.53846153846155
1873,10,276.92307692307696
1877,5,138.46153846153848
1879,7,193.84615384615384
1889,8,221.53846153846155
1901,11,304.6153846153846
1907,8,221.53846153846155
1913,5,138.46153846153848
1931,5,138.46153846153848
1933,7,193.84615384615384
1949,5,138.46153846153848
1951,7,193.84615384615384
1973,2,55.38461538461539
1979,8,221.53846153846155
1987,7,193.84615384615384
1993,4,110.76923076923077
1997,8,221.53846153846155
1999,10,276.92307692307696
2003,5,138.46153846153848
2011,4,110.76923076923077
2017,10,276.92307692307696
2027,11,304.6153846153846
2029,13,360.0
2039,5,138.46153846153848
2053,10,276.92307692307696
2063,11,304.6153846153846
2069,8,221.53846153846155
2081,11,304.6153846153846
2083,13,360.0
2087,8,221.53846153846155
2089,10,276.92307692307696
2099,2,55.38461538461539
2111,5,138.46153846153848
2113,7,193.84615384615384
2129,5,138.46153846153848
2131,7,193.84615384615384
2137,13,360.0
2141,8,221.53846153846155
2143,10,276.92307692307696
2153,11,304.6153846153846
2161,10,276.92307692307696
2179,10,276.92307692307696
2203,7,193.84615384615384
2207,11,304.6153846153846
2213,8,221.53846153846155
2221,7,193.84615384615384
2237,5,138.46153846153848
2239,7,193.84615384615384
2243,11,304.6153846153846
2251,10,276.92307692307696
2267,8,221.53846153846155
2269,10,276.92307692307696
2273,5,138.46153846153848
2281,13,360.0
2287,10,276.92307692307696
2293,7,193.84615384615384
2297,2,55.38461538461539
2309,5,138.46153846153848
2311,7,193.84615384615384
2333,11,304.6153846153846
2339,8,221.53846153846155
2341,10,276.92307692307696
2347,7,193.84615384615384
2351,11,304.6153846153846
2357,8,221.53846153846155
2371,13,360.0
2377,10,276.92307692307696
2381,5,138.46153846153848
2383,7,193.84615384615384
2389,4,110.76923076923077
2393,8,221.53846153846155
2399,5,138.46153846153848
2411,8,221.53846153846155
2417,5,138.46153846153848
2423,11,304.6153846153846
2437,7,193.84615384615384
2441,11,304.6153846153846
2447,8,221.53846153846155
2459,2,55.38461538461539
2467,10,276.92307692307696
2473,7,193.84615384615384
2477,2,55.38461538461539
2503,10,276.92307692307696
2521,10,276.92307692307696
2531,11,304.6153846153846
2539,10,276.92307692307696
2543,5,138.46153846153848
2549,2,55.38461538461539
2551,13,360.0
2557,10,276.92307692307696
2579,5,138.46153846153848
2591,8,221.53846153846155
2593,10,276.92307692307696
2609,8,221.53846153846155
2617,7,193.84615384615384
2621,11,304.6153846153846
2633,5,138.46153846153848
2647,10,276.92307692307696
2657,2,55.38461538461539
2659,4,110.76923076923077
2663,8,221.53846153846155
2671,7,193.84615384615384
2677,4,110.76923076923077
2683,10,276.92307692307696
2687,5,138.46153846153848
2689,7,193.84615384615384
2693,2,55.38461538461539
2699,8,221.53846153846155
2707,7,193.84615384615384
2711,11,304.6153846153846
2713,13,360.0
2719,10,276.92307692307696
2729,2,55.38461538461539
2731,13,360.0
2741,5,138.46153846153848
2749,4,110.76923076923077
2753,8,221.53846153846155
2767,4,110.76923076923077
2777,5,138.46153846153848
2789,8,221.53846153846155
2791,10,276.92307692307696
2797,7,193.84615384615384
2801,11,304.6153846153846
2803,13,360.0
2819,2,55.38461538461539
2833,7,193.84615384615384
2837,2,55.38461538461539
2843,8,221.53846153846155
2851,7,193.84615384615384
2857,4,110.76923076923077
2861,8,221.53846153846155
2879,8,221.53846153846155
2887,7,193.84615384615384
2897,8,221.53846153846155
2903,5,138.46153846153848
2909,2,55.38461538461539
2917,10,276.92307692307696
2927,2,55.38461538461539
2939,5,138.46153846153848
2953,10,276.92307692307696
2957,5,138.46153846153848
2963,2,55.38461538461539
2969,8,221.53846153846155
2971,10,276.92307692307696
2999,11,304.6153846153846
3001,4,110.76923076923077
3011,5,138.46153846153848
3019,13,360.0
3023,8,221.53846153846155
3037,13,360.0
3041,8,221.53846153846155
3049,7,193.84615384615384
3061,10,276.92307692307696
3067,7,193.84615384615384
3079,10,276.92307692307696
3083,5,138.46153846153848
3089,2,55.38461538461539
3109,13,360.0
3119,5,138.46153846153848
3121,7,193.84615384615384
3137,5,138.46153846153848
3163,13,360.0
3167,8,221.53846153846155
3169,10,276.92307692307696
3181,13,360.0
3187,10,276.92307692307696
3191,5,138.46153846153848
3203,8,221.53846153846155
3209,5,138.46153846153848
3217,13,360.0
3221,8,221.53846153846155
3229,7,193.84615384615384
3251,11,304.6153846153846
3253,13,360.0
3257,8,221.53846153846155
3259,10,276.92307692307696
3271,13,360.0
3299,5,138.46153846153848
3301,7,193.84615384615384
3307,13,360.0
3313,10,276.92307692307696
3319,7,193.84615384615384
3323,11,304.6153846153846
3329,8,221.53846153846155
3331,10,276.92307692307696
3343,13,360.0
3347,8,221.53846153846155
3359,2,55.38461538461539
3361,13,360.0
3371,5,138.46153846153848
3373,7,193.84615384615384
3389,5,138.46153846153848
3391,7,193.84615384615384
3407,5,138.46153846153848
3413,11,304.6153846153846
3433,13,360.0
3449,2,55.38461538461539
3457,10,276.92307692307696
3461,5,138.46153846153848
3463,7,193.84615384615384
3467,2,55.38461538461539
3469,4,110.76923076923077
3491,8,221.53846153846155
3499,7,193.84615384615384
3511,10,276.92307692307696
3517,7,193.84615384615384
3527,8,221.53846153846155
3529,10,276.92307692307696
3533,5,138.46153846153848
3539,2,55.38461538461539
3541,13,360.0
3547,10,276.92307692307696
3557,2,55.38461538461539
3559,4,110.76923076923077
3571,7,193.84615384615384
3581,8,221.53846153846155
3583,10,276.92307692307696
3593,2,55.38461538461539
3607,7,193.84615384615384
3613,13,360.0
3617,8,221.53846153846155
3623,5,138.46153846153848
3631,13,360.0
3637,10,276.92307692307696
3643,7,193.84615384615384
3659,5,138.46153846153848
3671,8,221.53846153846155
3673,10,276.92307692307696
3677,5,138.46153846153848
3691,10,276.92307692307696
3697,7,193.84615384615384
3701,11,304.6153846153846
3709,10,276.92307692307696
3719,2,55.38461538461539
3727,10,276.92307692307696
3733,7,193.84615384615384
3739,4,110.76923076923077
3761,8,221.53846153846155
3767,5,138.46153846153848
3769,7,193.84615384615384
3779,8,221.53846153846155
3793,4,110.76923076923077
3797,8,221.53846153846155
3803,5,138.46153846153848
3821,5,138.46153846153848
3823,7,193.84615384615384
3833,8,221.53846153846155
3847,4,110.76923076923077
3851,8,221.53846153846155
3853,10,276.92307692307696
3863,2,55.38461538461539
3877,7,193.84615384615384
3881,2,55.38461538461539
3889,10,276.92307692307696
3907,10,276.92307692307696
3911,5,138.46153846153848
3917,2,55.38461538461539
3919,4,110.76923076923077
3923,8,221.53846153846155
3929,5,138.46153846153848
3931,7,193.84615384615384
3943,10,276.92307692307696
3947,5,138.46153846153848
3967,7,193.84615384615384
3989,11,304.6153846153846
4001,5,138.46153846153848
4003,7,193.84615384615384
4007,11,304.6153846153846
4013,8,221.53846153846155
4019,5,138.46153846153848
4021,7,193.84615384615384
4027,13,360.0
4049,8,221.53846153846155
4051,10,276.92307692307696
4057,7,193.84615384615384
4073,5,138.46153846153848
4079,2,55.38461538461539
4091,5,138.46153846153848
4093,7,193.84615384615384
4099,4,110.76923076923077
4111,7,193.84615384615384
4127,5,138.46153846153848
4129,7,193.84615384615384
4133,11,304.6153846153846
4139,8,221.53846153846155
4153,13,360.0
4157,8,221.53846153846155
4159,10,276.92307692307696
4177,10,276.92307692307696
4201,7,193.84615384615384
4211,8,221.53846153846155
4217,5,138.46153846153848
4219,7,193.84615384615384
4229,8,221.53846153846155
4231,10,276.92307692307696
4241,11,304.6153846153846
4243,13,360.0
4253,5,138.46153846153848
4259,2,55.38461538461539
4261,13,360.0
4271,5,138.46153846153848
4273,7,193.84615384615384
4283,8,221.53846153846155
4289,5,138.46153846153848
4297,4,110.76923076923077
4327,7,193.84615384615384
4337,8,221.53846153846155
4339,10,276.92307692307696
4349,2,55.38461538461539
4357,10,276.92307692307696
4363,7,193.84615384615384
4373,8,221.53846153846155
4391,8,221.53846153846155
4397,5,138.46153846153848
4409,8,221.53846153846155
4421,11,304.6153846153846
4423,13,360.0
4441,13,360.0
4447,10,276.92307692307696
4451,5,138.46153846153848
4457,2,55.38461538461539
4463,8,221.53846153846155
4481,8,221.53846153846155
4483,10,276.92307692307696
4493,2,55.38461538461539
4507,7,193.84615384615384
4513,13,360.0
4517,8,221.53846153846155
4519,10,276.92307692307696
4523,5,138.46153846153848
4547,2,55.38461538461539
4549,4,110.76923076923077
4561,7,193.84615384615384
4567,4,110.76923076923077
4583,2,55.38461538461539
4591,10,276.92307692307696
4597,7,193.84615384615384
4603,13,360.0
4621,13,360.0
4637,2,55.38461538461539
4639,4,110.76923076923077
4643,8,221.53846153846155
4649,5,138.46153846153848
4651,7,193.84615384615384
4657,4,110.76923076923077
4663,10,276.92307692307696
4673,2,55.38461538461539
4679,8,221.53846153846155
4691,2,55.38461538461539
4703,5,138.46153846153848
4721,5,138.46153846153848
4723,7,193.84615384615384
4729,4,110.76923076923077
4733,8,221.53846153846155
4751,8,221.53846153846155
4759,7,193.84615384615384
4783,4,110.76923076923077
4787,8,221.53846153846155
4789,10,276.92307692307696
4793,5,138.46153846153848
4799,11,304.6153846153846
4801,13,360.0
4813,7,193.84615384615384
4817,2,55.38461538461539
4831,7,193.84615384615384
4861,10,276.92307692307696
4871,2,55.38461538461539
4877,8,221.53846153846155
4889,11,304.6153846153846
4903,7,193.84615384615384
4909,4,110.76923076923077
4919,5,138.46153846153848
4931,8,221.53846153846155
4933,10,276.92307692307696
4937,5,138.46153846153848
4943,2,55.38461538461539
4951,10,276.92307692307696
4957,7,193.84615384615384
4967,8,221.53846153846155
4969,10,276.92307692307696
4973,5,138.46153846153848
4987,10,276.92307692307696
4993,7,193.84615384615384
4999,4,110.76923076923077
5003,8,221.53846153846155
5009,5,138.46153846153848
5011,7,193.84615384615384
5021,8,221.53846153846155
5023,10,276.92307692307696
5039,8,221.53846153846155
5051,11,304.6153846153846
5059,10,276.92307692307696
5077,10,276.92307692307696
5081,5,138.46153846153848
5087,2,55.38461538461539
5099,5,138.46153846153848
5101,7,193.84615384615384
5107,13,360.0
5113,10,276.92307692307696
5119,7,193.84615384615384
5147,8,221.53846153846155
5153,5,138.46153846153848
5167,10,276.92307692307696
5171,5,138.46153846153848
5179,4,110.76923076923077
5189,5,138.46153846153848
5197,4,110.76923076923077
5209,7,193.84615384615384
5227,7,193.84615384615384
5231,11,304.6153846153846
5233,13,360.0
5237,8,221.53846153846155
5261,5,138.46153846153848
5273,8,221.53846153846155
5279,5,138.46153846153848
5281,7,193.84615384615384
5297,5,138.46153846153848
5303,11,304.6153846153846
5309,8,221.53846153846155
5323,13,360.0
5333,5,138.46153846153848
5347,10,276.92307692307696
5351,5,138.46153846153848
5381,8,221.53846153846155
5387,5,138.46153846153848
5393,2,55.38461538461539
5399,8,221.53846153846155
5407,7,193.84615384615384
5413,13,360.0
5417,8,221.53846153846155
5419,10,276.92307692307696
5431,13,360.0
5437,10,276.92307692307696
5441,5,138.46153846153848
5443,7,193.84615384615384
5449,4,110.76923076923077
5471,8,221.53846153846155
5477,5,138.46153846153848
5479,7,193.84615384615384
5483,2,55.38461538461539
5501,11,304.6153846153846
5503,13,360.0
5507,8,221.53846153846155
5519,2,55.38461538461539
5521,13,360.0
5527,10,276.92307692307696
5531,5,138.46153846153848
5557,4,110.76923076923077
5563,10,276.92307692307696
5569,7,193.84615384615384
5573,2,55.38461538461539
5581,10,276.92307692307696
5591,2,55.38461538461539
5623,7,193.84615384615384
5639,5,138.46153846153848
5641,7,193.84615384615384
5647,4,110.76923076923077
5651,8,221.53846153846155
5653,10,276.92307692307696
5657,5,138.46153846153848
5659,7,193.84615384615384
5669,8,221.53846153846155
5683,4,110.76923076923077
5689,10,276.92307692307696
5693,5,138.46153846153848
5701,13,360.0
5711,5,138.46153846153848
5717,2,55.38461538461539
5737,4,110.76923076923077
5741,8,221.53846153846155
5743,10,276.92307692307696
5749,7,193.84615384615384
5779,10,276.92307692307696
5783,5,138.46153846153848
5791,4,110.76923076923077
5801,5,138.46153846153848
5807,2,55.38461538461539
5813,8,221.53846153846155
5821,7,193.84615384615384
5827,4,110.76923076923077
5839,7,193.84615384615384
5843,2,55.38461538461539
5849,8,221.53846153846155
5851,10,276.92307692307696
5857,7,193.84615384615384
5861,2,55.38461538461539
5867,8,221.53846153846155
5869,10,276.92307692307696
5879,11,304.6153846153846
5881,4,110.76923076923077
5897,11,304.6153846153846
5903,8,221.53846153846155
5923,10,276.92307692307696
5927,5,138.46153846153848
5939,8,221.53846153846155
5953,4,110.76923076923077
5981,5,138.46153846153848
5987,11,304.6153846153846
6007,13,360.0
6011,8,221.53846153846155
6029,8,221.53846153846155
6037,7,193.84615384615384
6043,13,360.0
6047,8,221.53846153846155
6053,5,138.46153846153848
6067,10,276.92307692307696
6073,7,193.84615384615384
6079,4,110.76923076923077
6089,5,138.46153846153848
6091,7,193.84615384615384
6101,8,221.53846153846155
6113,11,304.6153846153846
6121,10,276.92307692307696
6131,11,304.6153846153846
6133,13,360.0
6143,5,138.46153846153848
6151,13,360.0
6163,7,193.84615384615384
6173,8,221.53846153846155
6197,5,138.46153846153848
6199,7,193.84615384615384
6203,11,304.6153846153846
6211,10,276.92307692307696
6217,7,193.84615384615384
6221,11,304.6153846153846
6229,10,276.92307692307696
6247,10,276.92307692307696
6257,2,55.38461538461539
6263,8,221.53846153846155
6269,5,138.46153846153848
6271,7,193.84615384615384
6277,4,110.76923076923077
6287,5,138.46153846153848
6299,8,221.53846153846155
6301,10,276.92307692307696
6311,11,304.6153846153846
6317,8,221.53846153846155
6323,5,138.46153846153848
6329,2,55.38461538461539
6337,10,276.92307692307696
6343,7,193.84615384615384
6353,8,221.53846153846155
6359,5,138.46153846153848
6361,7,193.84615384615384
6367,4,110.76923076923077
6373,10,276.92307692307696
6379,7,193.84615384615384
6389,8,221.53846153846155
6397,7,193.84615384615384
6421,13,360.0
6427,10,276.92307692307696
6449,5,138.46153846153848
6451,7,193.84615384615384
6469,7,193.84615384615384
6473,2,55.38461538461539
6481,10,276.92307692307696
6491,2,55.38461538461539
6521,5,138.46153846153848
6529,4,110.76923076923077
6547,4,110.76923076923077
6551,8,221.53846153846155
6553,10,276.92307692307696
6563,2,55.38461538461539
6569,8,221.53846153846155
6571,10,276.92307692307696
6577,7,193.84615384615384
6581,2,55.38461538461539
6599,11,304.6153846153846
6607,10,276.92307692307696
6619,4,110.76923076923077
6637,4,110.76923076923077
6653,2,55.38461538461539
6659,8,221.53846153846155
6661,10,276.92307692307696
6673,4,110.76923076923077
6679,10,276.92307692307696
6689,11,304.6153846153846
6691,4,110.76923076923077
6701,5,138.46153846153848
6703,7,193.84615384615384
6709,4,110.76923076923077
6719,5,138.46153846153848
6733,10,276.92307692307696
6737,5,138.46153846153848
6761,2,55.38461538461539
6763,4,110.76923076923077
6779,11,304.6153846153846
6781,4,110.76923076923077
6791,5,138.46153846153848
6793,7,193.84615384615384
6803,8,221.53846153846155
6823,10,276.92307692307696
6827,5,138.46153846153848
6829,7,193.84615384615384
6833,2,55.38461538461539
6841,10,276.92307692307696
6857,8,221.53846153846155
6863,5,138.46153846153848
6869,11,304.6153846153846
6871,4,110.76923076923077
6883,7,193.84615384615384
6899,5,138.46153846153848
6907,4,110.76923076923077
6911,8,221.53846153846155
6917,5,138.46153846153848
6947,8,221.53846153846155
6949,10,276.92307692307696
6959,11,304.6153846153846
6961,4,110.76923076923077
6967,10,276.92307692307696
6971,5,138.46153846153848
6977,11,304.6153846153846
6983,8,221.53846153846155
6991,7,193.84615384615384
6997,4,110.76923076923077
7001,8,221.53846153846155
7013,11,304.6153846153846
7019,8,221.53846153846155
7027,7,193.84615384615384
7039,10,276.92307692307696
7043,5,138.46153846153848
7057,10,276.92307692307696
7069,4,110.76923076923077
7079,5,138.46153846153848
7103,11,304.6153846153846
7109,8,221.53846153846155
7121,11,304.6153846153846
7127,8,221.53846153846155
7129,10,276.92307692307696
7151,5,138.46153846153848
7159,4,110.76923076923077
7177,4,110.76923076923077
7187,5,138.46153846153848
7193,2,55.38461538461539
7207,7,193.84615384615384
7211,11,304.6153846153846
7213,13,360.0
7219,10,276.92307692307696
7229,2,55.38461538461539
7237,10,276.92307692307696
7243,7,193.84615384615384
7247,2,55.38461538461539
7253,8,221.53846153846155
7283,2,55.38461538461539
7297,7,193.84615384615384
7307,8,221.53846153846155
7309,10,276.92307692307696
7321,13,360.0
7331,5,138.46153846153848
7333,7,193.84615384615384
7349,5,138.46153846153848
7351,7,193.84615384615384
7369,7,193.84615384615384
7393,4,110.76923076923077
7411,13,360.0
7417,10,276.92307692307696
7433,8,221.53846153846155
7451,8,221.53846153846155
7457,5,138.46153846153848
7459,7,193.84615384615384
7477,7,193.84615384615384
7481,2,55.38461538461539
7487,8,221.53846153846155
7489,10,276.92307692307696
7499,11,304.6153846153846
7507,10,276.92307692307696
7517,2,55.38461538461539
7523,8,221.53846153846155
7529,5,138.46153846153848
7537,4,110.76923076923077
7541,8,221.53846153846155
7547,5,138.46153846153848
7549,7,193.84615384615384
7559,8,221.53846153846155
7561,10,276.92307692307696
7573,4,110.76923076923077
7577,8,221.53846153846155
7583,5,138.46153846153848
7589,11,304.6153846153846
7591,4,110.76923076923077
7603,7,193.84615384615384
7607,2,55.38461538461539
7621,7,193.84615384615384
7639,7,193.84615384615384
7643,2,55.38461538461539
7649,8,221.53846153846155
7669,10,276.92307692307696
7673,5,138.46153846153848
7681,4,110.76923076923077
7687,10,276.92307692307696
7691,5,138.46153846153848
7699,4,110.76923076923077
7703,8,221.53846153846155
7717,4,110.76923076923077
7723,10,276.92307692307696
7727,5,138.46153846153848
7741,10,276.92307692307696
7753,4,110.76923076923077
7757,8,221.53846153846155
7759,10,276.92307692307696
7789,4,110.76923076923077
7793,8,221.53846153846155
7817,5,138.46153846153848
7823,2,55.38461538461539
7829,8,221.53846153846155
7841,2,55.38461538461539
7853,5,138.46153846153848
7867,10,276.92307692307696
7873,7,193.84615384615384
7877,11,304.6153846153846
7879,4,110.76923076923077
7883,8,221.53846153846155
7901,8,221.53846153846155
7907,5,138.46153846153848
7919,8,221.53846153846155
7927,7,193.84615384615384
7933,4,110.76923076923077
7937,8,221.53846153846155
7949,11,304.6153846153846
7951,4,110.76923076923077
7963,7,193.84615384615384
7993,10,276.92307692307696
8009,8,221.53846153846155
8011,10,276.92307692307696
8017,7,193.84615384615384
8039,2,55.38461538461539
8053,7,193.84615384615384
8059,4,110.76923076923077
8069,5,138.46153846153848
8081,8,221.53846153846155
8087,5,138.46153846153848
8089,7,193.84615384615384
8093,2,55.38461538461539
8101,10,276.92307692307696
8111,11,304.6153846153846
8117,8,221.53846153846155
8123,5,138.46153846153848
8147,2,55.38461538461539
8161,7,193.84615384615384
8167,4,110.76923076923077
8171,8,221.53846153846155
8179,7,193.84615384615384
8191,10,276.92307692307696
8209,10,276.92307692307696
8219,2,55.38461538461539
8221,13,360.0
8231,5,138.46153846153848
8233,7,193.84615384615384
8237,2,55.38461538461539
8243,8,221.53846153846155
8263,10,276.92307692307696
8269,7,193.84615384615384
8273,2,55.38461538461539
8287,7,193.84615384615384
8291,2,55.38461538461539
8293,4,110.76923076923077
8297,8,221.53846153846155
8311,13,360.0
8317,10,276.92307692307696
8329,4,110.76923076923077
8353,10,276.92307692307696
8363,2,55.38461538461539
8369,8,221.53846153846155
8377,7,193.84615384615384
8387,8,221.53846153846155
8389,10,276.92307692307696
8419,4,110.76923076923077
8423,8,221.53846153846155
8429,5,138.46153846153848
8431,7,193.84615384615384
8443,10,276.92307692307696
8447,5,138.46153846153848
8461,10,276.92307692307696
8467,7,193.84615384615384
8501,5,138.46153846153848
8513,8,221.53846153846155
8521,7,193.84615384615384
8527,4,110.76923076923077
8537,5,138.46153846153848
8539,7,193.84615384615384
8543,2,55.38461538461539
8563,4,110.76923076923077
8573,5,138.46153846153848
8581,4,110.76923076923077
8597,11,304.6153846153846
8599,4,110.76923076923077
8609,5,138.46153846153848
8623,10,276.92307692307696
8627,5,138.46153846153848
8629,7,193.84615384615384
8641,10,276.92307692307696
8647,7,193.84615384615384
8663,5,138.46153846153848
8669,11,304.6153846153846
8677,10,276.92307692307696
8681,5,138.46153846153848
8689,4,110.76923076923077
8693,8,221.53846153846155
8699,5,138.46153846153848
8707,4,110.76923076923077
8713,10,276.92307692307696
8719,7,193.84615384615384
8731,10,276.92307692307696
8737,7,193.84615384615384
8741,2,55.38461538461539
8747,8,221.53846153846155
8753,5,138.46153846153848
8761,4,110.76923076923077
8779,4,110.76923076923077
8783,8,221.53846153846155
8803,10,276.92307692307696
8807,5,138.46153846153848
8819,8,221.53846153846155
8821,10,276.92307692307696
8831,2,55.38461538461539
8837,8,221.53846153846155
8839,10,276.92307692307696
8849,11,304.6153846153846
8861,5,138.46153846153848
8863,7,193.84615384615384
8867,11,304.6153846153846
8887,4,110.76923076923077
8893,10,276.92307692307696
8923,4,110.76923076923077
8929,10,276.92307692307696
8933,5,138.46153846153848
8941,4,110.76923076923077
8951,5,138.46153846153848
8963,8,221.53846153846155
8969,5,138.46153846153848
